TransactionID,FraudIndicator,RiskScore
257,0,0.5053524044247115
258,0,0.35320495900479415
259,0,0.40264269455851126
260,0,0.32022038836175787
261,1,0.8965347974666187
262,0,0.424168394867807
263,0,0.4373244601185347
264,0,0.35755933571183024
265,0,0.406827051832077
266,0,0.41008029305273075
267,0,0.7372975567105791
268,0,0.49673849560801453
269,0,0.47672907977624374
270,0,0.4094307329455735
271,0,0.36079116721759863
272,0,0.41596416085211046
273,0,0.5618613102522557
274,0,0.5236725144069397
275,0,0.47689405817078123
276,0,0.7426429351774753
277,0,0.44364126163141976
278,0,0.5319862378519997
279,0,0.4533046469047411
280,0,0.4358536239234189
281,0,0.3514951626851499
282,0,0.6907925459574714
283,0,0.42459799598511827
284,0,0.503196058182985
285,1,0.8881940458416837
286,0,0.4781633053960499
287,0,0.5604008772302012
288,0,0.485479012996632
289,0,0.6041364475475738
290,0,0.43992472249596537
291,0,0.42982864408568505
292,0,0.37031937421744787
293,0,0.44628357405218216
294,0,0.4942051437081236
295,0,0.40505249739881505
296,0,0.5125863030250777
297,0,0.5447002249969304
298,0,0.5494345539699517
299,0,0.32985866906660155
300,0,0.5539902585162523
301,0,0.5178794955432937
302,1,0.7738856462754109
303,0,0.5900388913765906
304,0,0.49309796886625573
305,0,0.33328433264639395
306,0,0.39294712011437527
307,0,0.4635177756884936
308,0,0.4977638151240008
309,0,0.42171546229221885
310,0,0.5069077384791938
311,0,0.36603541441846815
312,0,0.4013321677175584
313,0,0.7438448247251593
314,0,0.48233044967793176
315,0,0.48458421785673117
316,1,0.7786587500168086
317,0,0.3939528577320088
318,1,0.9546225849791461
319,0,0.20138749322179542
320,0,0.40369499309562945
321,0,0.4631672558803224
322,1,0.7788543988777977
323,0,0.46802072344113904
324,0,0.5087748205943301
325,1,0.8005790378686037
326,1,0.8248559574797868
327,0,0.5478514057627062
328,0,0.4908997466022856
329,0,0.43292534713294284
330,1,0.7533133721023865
331,1,0.8049612997287345
332,0,0.6705748596567104
333,1,0.8335840761180189
334,0,0.5205899246586759
335,1,0.8371053576482302
336,1,0.8507917069717158
337,0,0.31633936215914704
338,0,0.2973220752483335
339,0,0.5417313735736068
340,0,0.40764195240410367
341,0,0.7449449429171345
342,1,0.8015636403824027
343,0,0.6019585666523992
344,1,0.8323392628158028
345,1,0.883597327633926
346,1,0.850894932212354
347,0,0.5698568509706723
348,0,0.40919612914808745
349,0,0.5052926296324246
350,0,0.4263468673607094
351,0,0.3605271439807754
352,0,0.4421431756062246
353,0,0.7260329670603782
354,0,0.2725381299503948
355,1,0.7671370587930545
356,1,0.956178937640028
357,0,0.42004190852352413
358,0,0.4717494319926509
359,0,0.4246924790427966
360,0,0.4851512250053252
361,0,0.46640375640462994
362,0,0.35562866727794107
363,0,0.3416593682717223
364,0,0.3628250680490448
365,0,0.5451215210130615
366,0,0.3120312668601514
367,0,0.5373760917848001
368,0,0.39712612868789116
369,1,0.9406073982978055
370,0,0.4129872980373164
371,0,0.647561647230726
372,1,0.7905038849218532
373,0,0.47474979944922124
374,0,0.37666587205515584
375,0,0.4129240489797533
376,0,0.5538969743048183
377,0,0.43145954371420897
378,1,0.9704455667936978
379,0,0.45380410638378677
380,0,0.39970242607460127
381,0,0.5407827825470456
382,0,0.48113848457335295
383,1,0.8670419896025597
384,0,0.38794438288900435
385,0,0.37907220958680743
386,0,0.504048395201299
387,0,0.4397731127328633
388,0,0.48533623245955615
389,0,0.3798015134912631
390,0,0.4443513625413236
391,0,0.5240732601038423
392,0,0.5270522906531621
393,0,0.40411448213350853
394,0,0.46965048751504124
395,0,0.5659127384942878
396,1,0.8714503012696063
397,1,0.8576463023722394
398,0,0.3171368596434935
399,0,0.41369244183462384
400,0,0.4188631841862998
401,0,0.3504269403346899
402,0,0.41223383737293895
403,1,0.7860751727484975
404,0,0.45882679691123374
405,1,0.9572589401181436
406,0,0.4572025850168466
407,0,0.7147379943997081
408,0,0.6411896567437532
409,0,0.5216549796578611
410,1,0.8495827411102547
411,0,0.4714531137335716
412,0,0.5386820873077522
413,0,0.4857950890095011
414,0,0.45621825600169374
415,0,0.5105985214653681
416,0,0.4584158646504454
417,0,0.4681568371683977
418,0,0.4081397646991133
419,0,0.4758038700377963
420,0,0.5073028887027955
421,0,0.5012879749489517
422,0,0.46555557366056904
423,0,0.4520497971855148
424,0,0.4104204730639455
425,0,0.4424016457649245
426,0,0.4772122861311517
427,0,0.38093926412253726
428,1,0.8096399145023955
429,1,0.8112988964755696
430,0,0.5358257019010944
431,0,0.4561444170504932
432,0,0.34437282170877004
433,0,0.3819067886105849
434,0,0.3402719451351668
435,0,0.4386257009758024
436,0,0.3976312751224827
437,0,0.2375771493684109
438,0,0.36255924361693814
439,0,0.4941003102950773
440,0,0.5541868607528273
441,0,0.5051733842674362
442,0,0.4625346131155008
443,0,0.5228027473960947
444,0,0.4419228053556354
445,0,0.33159674656564053
446,0,0.4168343435742751
447,0,0.48389441482793677
448,1,0.8562983622200053
449,0,0.2980443112274308
450,1,0.844389613506343
451,0,0.5037510269584258
452,0,0.4776016264702311
453,0,0.4608091243429807
454,0,0.5565796158571307
455,0,0.5180195109972066
456,1,0.8973188185342915
457,0,0.37607720449489523
458,0,0.5145449293380554
459,0,0.4848677237103664
460,1,0.9566177870468603
461,0,0.3955410655827439
462,0,0.452722155724053
463,0,0.3091240862866588
464,1,0.802445947459214
465,0,0.37279751715328285
466,0,0.535506102725122
467,1,0.8538255791513393
468,0,0.34352681709002597
469,0,0.38996192067717583
470,0,0.4047470683847061
471,1,0.8321430722044718
472,1,0.8598202353394775
473,0,0.3601920038574861
474,1,0.8421055736747693
475,0,0.49190996756862904
476,0,0.5511787040149908
477,0,0.4253057911779781
478,0,0.45110787166947713
479,0,0.24686078460449873
480,0,0.36014747389878426
481,0,0.3728862859404585
482,1,0.842904569704108
483,0,0.5060678944972112
484,0,0.314121149390867
485,0,0.4660444254581226
486,0,0.46537480997736635
487,0,0.4139434770219149
488,0,0.49248455981340866
489,0,0.4232151129631718
490,0,0.45894566234038076
491,0,0.4974762826007653
492,0,0.488614486400577
493,0,0.36894032618809436
494,1,0.8828611399891457
495,0,0.485295504788504
496,0,0.5427128371578518
497,0,0.4340101203416071
498,0,0.5059511675453457
499,0,0.4523358557829154
500,0,0.39577873907439187
501,0,0.3916374589908302
502,0,0.37671864103916897
503,0,0.6132717328357871
504,0,0.43945669122851916
505,1,0.7840003754019123
506,0,0.4598969006550941
507,1,0.8370471328045599
508,0,0.42668949853052074
509,1,0.8140160942586953
510,1,0.8721906632835893
511,1,0.7844521910226299
512,0,0.3556196788826954
513,0,0.4420501740705419
514,0,0.7131323379832589
515,0,0.29654187965003076
516,0,0.550825208931581
517,0,0.4317537629434874
518,0,0.4620586379353972
519,0,0.3440102337245234
520,0,0.536082170333192
521,0,0.486824560036579
522,0,0.2528336095699575
523,0,0.5833723143508547
524,0,0.4325884707610344
525,0,0.4317972501346707
526,1,0.8630826639048671
527,0,0.5197404471437055
528,0,0.3701441751184421
529,0,0.470016221554893
530,0,0.46649655623590175
531,0,0.4084909625627917
532,0,0.540242091982591
533,1,0.8149503595121906
534,0,0.654874317323167
535,0,0.4493971193759181
536,0,0.3778725644058931
537,0,0.3758841851742349
538,0,0.45958175696221076
539,1,0.9020344178883974
540,0,0.4676065363007981
541,1,0.9825968654840441
542,0,0.5154414834434766
543,0,0.4085953932983322
544,0,0.5483324898357707
545,0,0.46152706854108405
546,0,0.39077308132581534
547,0,0.45021607603103697
548,1,0.8670770763680166
549,1,0.9099957430667269
550,0,0.47205498839955695
551,0,0.42281295410746317
552,0,0.42456972106781243
553,0,0.49759522529371225
554,0,0.4322904917979084
555,0,0.48402144541556075
556,0,0.7060981314777537
557,0,0.7288762424026564
558,0,0.4872976092132545
559,0,0.35530644490815044
560,1,0.7863604668664127
561,0,0.4587143942614872
562,0,0.45647544790407335
563,0,0.5054555698850884
564,0,0.47011632571951534
565,0,0.503252649016992
566,0,0.3183136019381555
567,0,0.49413232094910053
568,0,0.37195790147122254
569,0,0.35037875092623777
570,0,0.34577617312227577
571,0,0.46107703870340183
572,0,0.6259642516028037
573,0,0.4676649698723088
574,0,0.4963909014707927
575,0,0.48049568599844483
576,0,0.4163975285887039
577,0,0.5203217895015124
578,0,0.49280841298078976
579,0,0.516906344327231
580,0,0.5409525600911234
581,0,0.4404765320625849
582,1,0.9301505485227726
583,0,0.4347308685815432
584,0,0.5358064243744354
585,0,0.34640204806619296
586,1,0.7587127252602138
587,0,0.3933339652839419
588,0,0.514921295272547
589,1,0.9450713896970444
590,0,0.5151820454233567
591,0,0.47061646822150005
592,1,0.8879026916279714
593,0,0.5775451064718546
594,0,0.463447395047462
595,1,0.9088920667145032
596,0,0.30208694922766977
597,0,0.4517413836668902
598,0,0.518510163877027
599,0,0.4100887787933023
600,1,0.8755892247166375
601,0,0.32667360811103324
602,1,0.7784720770184695
603,0,0.4944870295574711
604,1,0.8197213340441581
605,0,0.4949585778280033
606,0,0.5202579865131406
607,0,0.34751675554087413
608,0,0.41400943400996326
609,0,0.5765895522213974
610,1,0.8678977325836489
611,0,0.41218643510557523
612,0,0.7268652090792038
613,0,0.461123693537967
614,0,0.5548925598855329
615,0,0.5094103893460797
616,0,0.5168263171762769
617,0,0.33501155872297567
618,0,0.4283932779536953
619,0,0.5660752717035713
620,1,1.0
621,0,0.5224856067682152
622,1,0.9078106083323373
623,0,0.4053889481423931
624,0,0.4148024503816582
625,0,0.3795191883835807
626,0,0.5065102870376725
627,0,0.4455792476236005
628,1,0.7661758266702738
629,0,0.46716506761607174
630,0,0.4109876286740871
631,1,0.7775995373167951
632,0,0.42903580964912064
633,0,0.34291652042990206
634,0,0.5214901902705958
635,0,0.3745390408755649
636,0,0.38691935579825154
637,0,0.41922006586426136
638,0,0.39054338659543253
639,0,0.4313381730985192
640,0,0.3635602018159447
641,0,0.5023331785713545
642,0,0.36194325309934877
643,0,0.5077035531063866
644,0,0.42413463764032466
645,0,0.30511182537887044
646,0,0.4024636516570093
647,0,0.28910431082048726
648,1,0.945743257505403
649,1,0.8756889316001253
650,1,0.9609302087233627
651,0,0.37940427488391865
652,0,0.4205261058429011
653,0,0.4714815622674616
654,0,0.5573907200289571
655,0,0.40011219037072077
656,0,0.4255787665390388
657,0,0.3863468382133499
658,1,0.765741942578719
659,0,0.42905535658093086
660,0,0.4706328379038793
661,0,0.4607295502418149
662,0,0.530202776655508
663,0,0.5146148650425432
664,0,0.3975415092004194
665,0,0.42096474085626684
666,0,0.530184317284984
667,0,0.45224206449788457
668,1,0.9592310104095879
669,0,0.4081505689694639
670,0,0.48522349423295497
671,0,0.3840327291788625
672,0,0.5048969915265596
673,0,0.4318358103897331
674,1,0.8536376051755459
675,0,0.5352939167524184
676,1,0.8846988713279861
677,1,0.8133026301254811
678,1,0.8341818094984903
679,0,0.502643784159133
680,0,0.5496117897312263
681,1,0.894918803650932
682,0,0.48170405233465785
683,0,0.5740203765758463
684,0,0.5470829811627429
685,0,0.3953434518221527
686,0,0.45319130129214186
687,0,0.38127581878891253
688,0,0.4887983111167949
689,1,0.8334653264998122
690,0,0.3309030859083606
691,0,0.5047166024205447
692,1,0.8946245093986964
693,0,0.37749102670555224
694,0,0.6474101005817979
695,0,0.43401483454343975
696,1,0.8976174148545494
697,1,0.8597185509696041
698,0,0.5343449396981798
699,0,0.4267804584032668
700,1,0.9271789198064874
701,0,0.5778626389485061
702,0,0.5012708053463857
703,0,0.3809124622960219
704,0,0.46986988343268427
705,0,0.5159224281086067
706,0,0.43919303588756464
707,1,0.7706820764249749
708,0,0.4625867162172526
709,1,0.8762148423373062
710,1,0.8041106053885796
711,0,0.42915301544158013
712,0,0.4467854644340662
713,0,0.36785738233616283
714,1,0.8949760467137781
715,0,0.49209752713990834
716,0,0.42301268355096117
717,0,0.7426486183809096
718,1,0.9163052649163994
719,0,0.4561992015467829
720,1,0.9633870868918457
721,0,0.3969533853761354
722,0,0.3335252713864172
723,0,0.5422401653270725
724,1,0.8721367716737813
725,0,0.5178291034781747
726,0,0.47706964558296117
727,0,0.5510409630684892
728,0,0.3919900204760132
729,0,0.4015442131620964
730,0,0.46495479248762556
731,0,0.4363299385633538
732,0,0.3631915108829818
733,1,0.7525149498415062
734,0,0.28221022456377554
735,0,0.4052645278213486
736,1,0.8509917835696004
737,0,0.39858717856826187
738,0,0.3556819042480988
739,0,0.48463195934147973
740,0,0.3874725034920361
741,0,0.5502990233490044
742,0,0.6744752897672462
743,1,0.9908201080284691
744,0,0.3783840357938288
745,0,0.46602138678751764
746,0,0.4081816407736401
747,0,0.5401803334731455
748,0,0.49986701844935083
749,0,0.4350724582498362
750,0,0.3638531513626404
751,0,0.4207259262302639
752,0,0.4850196202383749
753,0,0.4408866278292127
754,1,0.8626403520496437
755,0,0.4434554592240374
756,0,0.5168754206932059
757,0,0.533400405165804
758,1,0.9938887266028493
759,1,0.9730397878969128
760,1,0.8388390325069871
761,0,0.47963409426822207
762,1,0.8082477712359025
763,0,0.5339319274864415
764,0,0.44513952562421577
765,0,0.3912909876358086
766,0,0.4777601913833363
767,0,0.36623222998906513
768,0,0.39010092910690497
769,1,0.9501239704279105
770,0,0.4075770240662786
771,0,0.5424780479246891
772,0,0.5195450740678118
773,0,0.5017761918044609
774,0,0.5019706642405457
775,0,0.34699443472165686
776,0,0.4647350813009394
777,1,0.8942882605459416
778,0,0.3945224136907848
779,1,0.7773643368265345
780,1,1.0
781,0,0.38244158508312226
782,0,0.4968275618533053
783,1,0.8592682709539929
784,0,0.45114675480307825
785,0,0.48137611654491336
786,0,0.4321066411582324
787,0,0.450802384750636
788,0,0.45740968642617097
789,0,0.4607669643818334
790,0,0.5194164896462092
791,0,0.5778832892118456
792,0,0.35000383086013
793,0,0.47932447898598607
794,0,0.5192157637777239
795,0,0.44322566996912005
796,0,0.47735468065238307
797,0,0.46371685109614985
798,0,0.4951053722634442
799,0,0.4563308332736983
800,0,0.4038188412708329
801,0,0.27585920322550334
802,0,0.42502847079656736
803,0,0.4488977087493745
804,0,0.4142080531227993
805,0,0.46518176712484166
806,0,0.505898244527988
807,1,0.7517752870489697
808,0,0.49584995513138574
809,0,0.48764716128147495
810,0,0.4304059347444796
811,0,0.3804817543559524
812,0,0.5824588470867462
813,0,0.7257382230977406
814,0,0.36146165222998167
815,0,0.4248156290549616
816,0,0.2904674721066773
817,0,0.3959493271930729
818,0,0.30142110953574214
819,0,0.5304195135608137
820,0,0.45456477023836095
821,0,0.33380703471584183
822,0,0.3279058941525259
823,0,0.35145493103363484
824,0,0.4410316670323707
825,0,0.5660046005251228
826,0,0.45897094511898695
827,0,0.49555537107059655
828,0,0.492404745216214
829,0,0.33705418468017395
830,0,0.6630834769871538
831,0,0.4062465555964921
832,1,0.9519162698867296
833,0,0.5673324722108962
834,0,0.4518265162462543
835,0,0.3866411450515669
836,0,0.36452626234568203
837,0,0.3702180649964749
838,0,0.44719747256192144
839,1,0.799431749448221
840,0,0.4636162069938051
841,0,0.42922446977183015
842,0,0.32555681531359076
843,0,0.42506828733842067
844,0,0.5256391466941936
845,0,0.529836405411814
846,0,0.4934197188110927
847,0,0.4547602515474031
848,0,0.3791219763270469
849,0,0.41033407180381665
850,0,0.40198847328485865
851,0,0.48923586062756697
852,1,0.8036574264184764
853,0,0.4480741466364683
854,0,0.49464219598606207
855,1,1.0
856,0,0.4455034315589097
857,0,0.42725577569530054
858,0,0.36300583546989384
859,0,0.5469580365729084
860,0,0.46670485758381297
861,0,0.727471699331706
862,0,0.4997783917365947
863,0,0.4256712102422247
864,1,0.7965938213843426
865,0,0.6956835245988121
866,0,0.3963014067882784
867,0,0.23474297523902532
868,0,0.4115810691823611
869,1,0.8743778779121609
870,0,0.44902670317308885
871,0,0.41066988107533353
872,1,0.8601724583323995
873,0,0.4969600924636754
874,0,0.6454394984416032
875,1,0.8576745045771383
876,0,0.48471167578317786
877,0,0.5166291864265552
878,0,0.4816133921664663
879,0,0.5007466833276139
880,0,0.40916383876679513
881,0,0.340654625380559
882,1,0.9031587385604437
883,0,0.4321815175867674
884,1,0.7852474654449348
885,0,0.38880368502777435
886,0,0.4110800630586479
887,1,0.8684256652657824
888,0,0.3178544313250721
889,0,0.3795980112701214
890,0,0.42486921354566803
891,1,0.7610339193657149
892,0,0.5019736155781023
893,0,0.410525758326722
894,0,0.4586819341084425
895,0,0.4811220764001486
896,0,0.35096472748326546
897,0,0.3693996441346178
898,0,0.7266539987074792
899,0,0.49515301898598696
900,0,0.386687617439481
901,0,0.400888148516948
902,0,0.42194808286166735
903,0,0.5411534176970806
904,0,0.3044638422357732
905,0,0.4835526248688393
906,0,0.45123745512765884
907,0,0.44068904982574747
908,1,0.8324651641117277
909,1,0.8107861239637736
910,0,0.43992568420087347
911,1,0.9117346933077163
912,0,0.3925907210870208
913,0,0.5650815290191319
914,0,0.3018270929576795
915,0,0.46576700856630354
916,0,0.3694397706134596
917,0,0.287554368090768
918,0,0.46510588005020087
919,0,0.5472257968213409
920,0,0.517276420350923
921,1,0.8314179548207695
922,0,0.3623343434049994
923,0,0.4863114116870184
924,0,0.4095835406796337
925,0,0.5511538962597038
926,0,0.36685972757162116
927,0,0.7211946732440306
928,0,0.34150353310527226
929,1,0.9200140169542617
930,0,0.47863891460610175
931,0,0.40585311848320965
932,1,0.813607218941291
933,1,0.7800595999566036
934,0,0.5384978485651343
935,0,0.4550063046196346
936,0,0.38486762485015596
937,0,0.4263630291380211
938,0,0.5075943782207962
939,0,0.4659331400254989
940,0,0.45780368949776
941,1,0.7725343256303588
942,0,0.44804392654801345
943,0,0.5122278577446456
944,1,0.9601763659882918
945,0,0.5618907218308229
946,0,0.41375282203376496
947,0,0.40261076775196086
948,0,0.33541337211520883
949,0,0.41622080114954
950,0,0.3746194825309525
951,1,0.8773810643613194
952,0,0.4463389359989652
953,0,0.4488085990648684
954,0,0.37189151578467594
955,0,0.4738758731323002
956,0,0.4824677338414621
957,0,0.469173733620935
958,1,0.8956458563805086
959,0,0.3606876008555014
960,1,0.9021142901192326
961,1,0.8397357603649677
962,0,0.4811602588450062
963,0,0.32939854083846026
964,0,0.28655353589302274
965,0,0.41512699303845546
966,0,0.4601562335739777
967,0,0.4092301262839554
968,0,0.5033519035837214
969,0,0.54242451267085
970,0,0.46383239482864314
971,0,0.3922763883487228
972,0,0.541048927670285
973,0,0.40040215077014724
974,1,0.7805814145169262
975,0,0.3888343051424516
976,0,0.3146292759797594
977,0,0.42532254898894073
978,1,0.8226030949143546
979,1,0.781647225598932
980,0,0.35305819623956913
981,0,0.37965361322932273
982,0,0.42754201676850917
983,1,0.7996761921376282
984,0,0.43102397789920477
985,0,0.42568376655397455
986,0,0.562146707081405
987,0,0.32095712043900343
988,0,0.3768113251282329
989,0,0.427472178525855
990,0,0.508588926603298
991,0,0.4445122235335699
992,0,0.4197400296417764
993,0,0.4830868033196091
994,1,0.9241456963803297
995,0,0.28007547427860624
996,0,0.5335028673350749
997,0,0.2921561859604209
998,0,0.545437262077874
999,0,0.5193563870884613
1000,0,0.443828303553694
1001,0,0.5085055189142014
1002,0,0.42348481893620904
1003,0,0.40942533097851747
1004,0,0.2810430969654646
1005,1,0.892069067170479
1006,0,0.4807218859350244
1007,0,0.26799525921014566
1008,0,0.3666717171274957
1009,0,0.4578005229029977
1010,0,0.3661089951195461
1011,0,0.6267427799387895
1012,0,0.4854706977700149
1013,0,0.44708386010811374
1014,0,0.4427544293991801
1015,0,0.4667351945579455
1016,0,0.40900503687822487
1017,0,0.4532960379910731
1018,0,0.4543297751207926
1019,0,0.42361291172815196
1020,0,0.40513085787807873
1021,0,0.7070168565912525
1022,1,0.9153613660414033
1023,0,0.48607439998324253
1024,0,0.5397551414806122
1025,0,0.29308703087242266
1026,1,0.922582134010309
1027,0,0.44277096997257204
1028,0,0.43176776785377474
1029,0,0.39171786389740637
1030,0,0.5200020072968848
1031,1,0.8475796110549109
1032,0,0.37584366986357837
1033,0,0.2756143175280976
1034,0,0.5553481275514723
1035,0,0.4421028837654469
1036,0,0.45789381861932676
1037,0,0.5043016953801351
1038,0,0.5450563212966116
1039,0,0.38909980387719845
1040,0,0.5155500032120742
1041,0,0.47412263331144366
1042,0,0.48558223127910655
1043,1,1.0
1044,0,0.4630780183065096
1045,0,0.5282861785425353
1046,0,0.41539886822391675
1047,1,0.8438584133159605
1048,1,0.8133370445864968
1049,0,0.5001392048706361
1050,0,0.5098418622834509
1051,0,0.4539880364892946
1052,0,0.4594574433826113
1053,0,0.49320460758757584
1054,0,0.3804352458487614
1055,0,0.4117594711452271
1056,0,0.5223755695507144
1057,1,0.8098522446794763
1058,1,0.7986064851227468
1059,0,0.31168854741125523
1060,0,0.4003053475621792
1061,1,0.8241481234274038
1062,0,0.573162667124568
1063,0,0.4983849798531127
1064,0,0.34581814720668386
1065,0,0.446512794385421
1066,0,0.6305368243197479
1067,0,0.3529059569806356
1068,1,0.8788741301407589
1069,0,0.5628652326800554
1070,1,0.7530196693938112
1071,0,0.4187067523399632
1072,1,0.8225430268069983
1073,0,0.2582861108653815
1074,0,0.39268575239981696
1075,0,0.4711637948137144
