TransactionID,TotalAmount
140,48624304.5
141,17642631.2
142,24063409.17
143,3582701.6
144,16661444.100000001
145,15794476.38
146,11542129.5
147,16420237.770000001
148,19796286.12
149,4401859.5
150,14645937.600000001
151,7930089.750000001
152,4966979.2
153,4302264.54
154,11326374.510000002
155,16156467.0
156,2785326.33
157,8264751.0
158,8959725.0
159,17969938.5
160,13683352.950000001
161,12854145.21
162,7680348.0
163,22084982.91
164,20864019.0
165,8053951.32
166,18386799.240000002
167,2566280.04
168,12147141.81
169,3636659.7
170,3226150.62
171,5351121.300000001
172,8820231.0
173,4620496.0
174,2274562.0500000003
175,10420334.790000001
176,14794142.160000002
177,4498412.640000001
178,17225455.080000002
179,7726692.800000001
180,30527833.5
181,7066814.4
182,3746012.4600000004
183,7126519.680000001
184,17281096.8
185,17119001.64
186,3837591.0
187,16114706.4
188,30666835.800000004
189,19886967.2
190,12209545.600000001
191,16074158.64
192,312043.2
193,16461443.190000001
194,13452803.73
195,1909644.0000000002
196,3886025.64
197,5386978.74
198,33308557.5
199,28243318.410000004
200,7167184.800000001
201,16146918.4
202,29075757.0
203,17112710.400000002
204,23235669.0
205,10838121.0
206,20947961.07
207,17623462.23
208,14645611.950000001
209,35739067.38
210,5448770.220000001
211,20860665.0
212,3003220.8000000003
213,10919600.58
214,17561787.3
215,7510542.4
216,33665180.010000005
217,16473477.600000001
218,3504847.2
219,9641556.0
220,3753860.16
221,10798956.9
222,22420092.0
223,6491601.9
224,32011176.78
225,12155867.200000001
226,4115886.66
227,25195673.55
228,13289582.670000002
229,10715615.88
230,7011905.600000001
231,6082473.0
232,7957813.5
233,12862650.030000001
234,7305837.960000001
235,2772403.7100000004
236,550002.0
237,5730024.0
238,13804113.0
239,12071082.39
240,18111796.740000002
241,5732725.98
242,26273829.0
243,15069045.870000001
244,24968385.0
245,4181312.2800000003
246,31953687.0
247,24711393.87
248,13379765.600000001
249,2071858.5
250,11766467.31
251,30308587.740000002
252,7294056.0
253,15414829.740000002
254,44117893.5
255,4247383.5
256,27856644.360000003
257,1238910.9600000002
258,21675549.42
259,6990273.840000001
260,24019196.76
261,31091092.230000004
262,7419172.800000001
263,301387.2
264,16210243.530000001
265,13005955.5
266,10991747.250000002
267,8907297.120000001
268,77138.34000000001
269,7191145.600000001
270,20389824.21
271,5783018.970000001
272,6120251.4
273,920176.68
274,2766628.0
275,21087717.0
276,8108521.140000001
277,11286342.360000001
278,22812360.360000003
279,5229800.800000001
280,8452877.55
281,12986812.8
282,5405176.08
283,1611445.5
284,6565328.100000001
285,5301583.11
286,6542153.5200000005
287,7668999.99
288,934924.8
289,3051974.97
290,16195603.740000002
291,7754527.710000001
292,10230253.5
293,19659898.5
294,4999140.0
295,21323639.46
296,14502238.8
297,20259411.0
298,30029040.0
299,109746.0
300,8578791.510000002
301,9325779.200000001
302,12642218.46
303,21406908.8
304,4518644.61
305,14249322.0
306,11418991.200000001
307,15678059.580000002
308,23113546.650000002
309,10778054.4
310,5339047.83
311,1196069.6
312,4352863.2
313,14809.6
314,19728962.400000002
315,19030894.5
316,26927971.5
317,29736354.0
318,5058553.5
319,14171509.860000001
320,9091130.88
321,3305948.5200000005
322,13148321.850000001
323,5326963.260000001
324,26765574.3
325,9521744.8
326,1472904.0
327,4255113.96
328,14036867.200000001
329,10259027.370000001
330,15609600.330000002
331,7203884.460000001
332,8665217.22
333,14294257.5
334,8688405.120000001
335,4099820.5200000005
336,16747099.47
337,374803.2
338,2934423.7500000005
339,3177161.8800000004
340,16267835.88
341,6212801.600000001
342,320223.9
343,12030060.120000001
344,21977286.0
345,3770989.68
346,18903839.2
347,35586001.5
348,16333267.05
349,2276313.6
350,25801805.700000003
351,9790768.8
352,37852485.0
353,10005181.47
354,24903157.470000003
355,988568.2200000001
356,9539759.58
357,3562654.4000000004
358,16602569.700000001
359,5472392.0
360,36286391.730000004
361,2313439.8000000003
362,18125269.5
363,33607951.74
364,6877500.0600000005
365,33687078.09
366,1176560.04
367,13627047.090000002
368,46453197.0
369,13709525.64
370,14693501.790000001
371,4718244.8100000005
372,6285134.130000001
373,19727268.540000003
374,6718999.830000001
375,10095193.590000002
376,15878994.4
377,27254388.0
378,30759022.5
379,32474929.5
380,28546640.340000004
381,3483360.0
382,19312977.69
383,26845149.0
384,17248728.450000003
385,18861849.0
386,24913502.67
387,6492618.66
388,31239348.0
389,22624629.6
390,7509515.19
391,14005970.010000002
392,4890758.4
393,22304770.680000003
394,7621763.94
395,18913620.78
396,29998396.020000003
397,15722689.350000001
398,29605781.250000004
399,7927212.630000001
400,6501907.140000001
401,6476035.2
402,9604306.08
403,14969838.4
404,354678.30000000005
405,7861860.0
406,13949779.590000002
407,16249119.06
408,23456996.19
409,14968847.280000001
410,9043912.590000002
411,5518968.840000001
412,15049222.38
413,21830034.78
414,14189299.830000002
415,920841.5700000001
416,11836078.4
417,7713573.0
418,819379.2000000001
419,9350219.200000001
420,7458841.600000001
421,14318628.15
422,3235887.5400000005
423,31371191.85
424,8021523.2
425,33946694.88
426,8382766.620000001
427,17016884.970000003
428,14220504.15
429,7191369.210000001
430,17519599.5
431,10208291.49
432,339013.98000000004
433,29163294.0
434,14236932.0
435,2477617.6
436,10044139.200000001
437,185014.80000000002
438,5852355.12
439,16463276.910000002
440,1892031.6300000001
441,7138154.7
442,17393958.630000003
443,16834772.8
444,23182528.71
445,17975922.400000002
446,23232749.55
447,19019188.44
448,26085847.5
449,29177934.0
450,12995374.4
451,3170195.5200000005
452,11821302.420000002
453,52493262.0
454,18438524.130000003
455,8640183.0
456,7688804.61
457,1105758.0
458,1807327.2000000002
459,3659956.3800000004
460,4221312.0
461,17565550.200000003
462,20252572.5
463,15189493.080000002
464,7775119.32
465,21657342.090000004
466,20375599.560000002
467,7647246.4
468,16697224.5
469,19330484.610000003
470,32889105.750000004
471,10689756.0
472,6080857.500000001
473,8717864.8
474,4043736.0
475,6870627.2
476,24100071.360000003
477,10502425.950000001
478,14540278.500000002
479,10828983.0
480,15678823.260000002
481,10119590.4
482,7823948.220000001
483,25332774.090000004
484,9783495.0
485,1049749.2000000002
486,8820541.74
487,11273353.14
488,23417487.96
489,20872628.700000003
490,7472904.0600000005
491,19409509.5
492,21237460.17
493,5249625.0
494,5005731.48
495,22041523.200000003
496,4443625.600000001
497,24773715.930000003
498,12412134.4
499,10084287.840000002
500,8944464.360000001
501,15470025.0
502,45010920.0
503,26746556.67
504,19667170.400000002
505,32132367.69
506,9213564.0
507,22195776.8
508,11133715.14
509,26774933.820000004
510,2897280.0
511,9961068.8
512,9367624.110000001
513,18375447.270000003
514,6978942.0
515,19784583.39
516,13047890.160000002
517,13428283.830000002
518,5734982.4
519,30375581.790000003
520,27263896.5
521,4582720.0
522,36769225.5
523,13619408.07
524,5728604.550000001
525,6659582.640000001
526,12824908.920000002
527,2278271.6700000004
528,2433110.4
529,5768253.0
530,15206637.0
531,10302066.0
532,2773952.16
533,5479432.0
534,132228.80000000002
535,4040578.4000000004
536,18337876.5
537,19348870.650000002
538,26534272.5
539,12602036.0
540,48309882.0
541,27731695.5
542,7560269.94
543,8040160.5
544,33820671.0
545,2303560.0
546,25481610.660000004
547,39330268.5
548,9464051.200000001
549,1649983.5
550,8220684.420000001
551,13128566.07
552,13602648.180000002
553,8704538.4
554,2637011.4600000004
555,30759859.35
556,7067432.160000001
557,21378475.680000003
558,22179365.1
559,26774761.770000003
560,14606982.840000002
561,11757792.8
562,14523477.540000001
563,1421166.3
564,7278823.890000001
565,16480330.950000001
566,22159556.040000003
567,26453347.5
568,20643666.0
569,390208.0
570,18557245.290000003
571,3277851.0900000003
572,25785005.85
573,20752440.12
574,4567023.96
575,10353346.290000001
576,27073815.0
577,20496835.5
578,16032087.0
579,9117622.14
580,13767476.8
581,14266738.5
582,10142111.07
583,1153209.6
584,16598121.600000001
585,7241657.760000001
586,23139563.94
587,3636324.4800000004
588,8089630.4
589,32546862.78
590,2600972.8000000003
591,32358330.390000004
592,11876986.680000002
593,15765306.690000001
594,33372013.470000003
595,10152459.200000001
596,38658855.0
597,119569.20000000001
598,7933740.800000001
599,2040973.6500000001
600,29288443.35
601,10192143.21
602,24920238.150000002
603,8726909.91
604,747859.2000000001
605,18854283.0
606,28104699.0
607,26134370.580000002
608,19092414.400000002
609,5586784.5
610,8325129.600000001
611,19312535.2
612,16282373.600000001
613,29070126.330000002
614,30135136.92
615,22366665.0
616,3743329.5900000003
617,9257638.5
618,26959548.0
619,11775563.200000001
620,8862629.610000001
621,13968559.680000002
622,1131412.0
623,21015430.200000003
624,16228879.320000002
625,15053044.5
626,29455327.410000004
627,1317751.2000000002
628,20022224.400000002
629,23828789.580000002
630,4653860.8
631,8222925.510000001
632,30660920.610000003
633,1452854.4000000001
634,34576869.0
635,10187179.290000001
636,4523581.890000001
637,12436431.120000001
638,5270620.7700000005
639,15284959.740000002
640,6534648.8100000005
641,11055536.73
642,4309465.600000001
643,11689511.010000002
644,31704693.0
645,26866671.990000002
646,7316406.2700000005
647,15631983.48
648,6172704.45
649,21678579.0
650,18678981.21
651,13697588.8
652,10220144.07
653,1677510.0
654,2431552.5
655,26369127.810000002
656,9666405.030000001
657,13958412.06
658,11321882.340000002
659,17791607.25
660,17268571.92
661,14659541.340000002
662,41771262.480000004
663,16566942.0
664,12223015.5
665,22212274.380000003
666,7926500.0
667,12760438.4
668,926616.9000000001
669,3952111.7100000004
670,38727226.5
671,26372326.830000002
672,29007699.0
673,24907908.0
674,4671453.0
675,17161365.0
676,17849779.020000003
677,11902446.750000002
678,28002874.650000002
679,24037294.200000003
680,26198473.080000002
681,13388248.5
682,12586200.0
683,17825205.0
684,603471.4800000001
685,8770621.71
686,29133816.0
687,18649711.62
688,26140049.340000004
689,11069246.340000002
690,22289534.400000002
691,1087348.5
692,20904894.180000003
693,8486597.6
694,11757726.06
695,45404479.5
696,6376595.2
697,9251751.21
698,19053803.790000003
699,374764.86000000004
700,1591331.5200000003
701,34124101.5
702,17015521.6
703,17843339.91
704,33059715.0
705,4828371.24
706,15663296.580000002
707,7045726.11
708,34966386.0
709,3226123.5
710,2345483.2800000003
711,5890200.57
712,15467794.500000002
713,12686552.97
714,5887133.600000001
715,7309776.0
716,14342819.490000002
717,12322345.600000001
718,20011012.290000003
719,24461425.200000003
720,7537811.2
721,1497060.0
722,26316007.650000002
723,19146562.05
724,16074278.520000001
725,28774775.310000002
726,4267676.94
727,783972.0
728,21484061.1
729,83147662.5
730,5059041.0
731,18083486.19
732,20586388.560000002
733,15442624.14
734,3932531.3100000005
735,16538372.850000001
736,12641701.200000001
737,4134408.0
738,26943055.53
739,33305814.180000003
740,46362607.5
741,5252164.800000001
742,3409646.9400000004
743,26121647.76
744,13664421.600000001
745,15633701.760000002
746,12589351.38
747,5258315.3100000005
748,14446249.290000001
749,30980187.69
750,18914779.2
751,14992246.4
752,6568800.0
753,4203966.2700000005
754,52896792.0
755,4751249.600000001
756,309441.60000000003
757,3730987.5000000005
758,16020361.38
759,2423707.2
760,9398162.430000002
761,25938868.5
762,19616411.73
763,53803918.5
764,11110238.64
765,24727218.03
766,38892791.61000001
767,15651399.600000001
768,6169253.460000001
769,17899348.290000003
770,41635833.0
771,30662151.0
772,979965.0
773,15424991.790000001
774,35698657.5
775,23407638.930000003
776,13202651.910000002
777,39190700.07
778,37648570.410000004
779,20498890.5
780,14264514.0
781,18294052.080000002
782,12534112.23
783,22227643.44
784,15869998.56
785,9376569.6
786,5126898.4
787,4422722.850000001
788,7531963.5
789,2435322.24
790,14135624.8
791,10907261.82
792,1137011.85
793,22872022.5
794,11751223.680000002
795,1103344.4400000002
796,31408216.5
797,42143905.5
798,37484383.5
799,1947456.0
800,2890142.5200000005
801,23762833.5
802,3072038.4000000004
803,13883755.680000002
804,6013676.970000001
805,8220543.2
806,8971472.88
807,5998548.78
808,30467557.5
809,10758293.600000001
810,34016232.0
811,1563169.7100000002
812,21089655.900000002
813,13574352.06
814,5395666.5
815,11219788.5
816,16726374.0
817,8606812.350000001
818,5193399.180000001
819,14455446.0
820,12384348.0
821,29704933.110000003
822,10907876.8
823,11068204.05
824,11303712.750000002
825,24859791.0
826,20160682.5
827,21310309.470000003
828,16056078.96
829,19755738.400000002
830,6584049.36
831,1136968.56
832,3775273.6
833,4508763.390000001
834,16392431.160000002
835,11499382.440000001
836,15284684.46
837,1511034.12
838,12606597.0
839,12098938.950000001
840,2850820.77
841,32334527.550000004
842,23961022.770000003
843,8583216.0
844,11719393.5
845,17562963.0
846,6149535.420000001
847,15149463.0
848,9598901.6
849,28612153.650000002
850,3117198.5700000003
851,15669135.0
852,30994780.5
853,35582607.0
854,22807400.0
855,1839834.0
856,11697770.520000001
857,22706542.950000003
858,19173483.990000002
859,22436246.400000002
860,4748148.0
861,32086371.0
862,32625353.1
863,32381599.320000004
864,16178439.81
865,20415184.380000003
866,15452757.330000002
867,21931325.610000003
868,4856425.380000001
869,19935353.580000002
870,6442169.600000001
871,3703406.4000000004
872,13411184.280000001
873,2309169.6300000004
874,23762188.470000003
875,16589708.13
876,1718875.2000000002
877,59657200.5
878,11577022.500000002
879,37124046.57
880,18908929.92
881,11766036.63
882,4109543.2
883,236072.58000000002
884,28247898.270000003
885,21436695.180000003
886,8813130.270000001
887,21687515.220000003
888,15774200.010000002
889,2822841.6
890,3590484.0
891,9379676.8
892,2475187.2
893,15022367.040000001
894,13984646.910000002
895,24508655.700000003
896,5903926.83
897,27712918.230000004
898,26084457.21
899,12544243.200000001
900,28300557.0
901,8747485.98
902,6139656.420000001
903,3351782.64
904,764776.68
905,6227496.2700000005
906,3715272.0
907,10553600.280000001
908,12305765.250000002
909,8002996.7700000005
910,16409438.4
911,8409827.200000001
912,8815298.4
913,14763987.9
914,4937344.380000001
915,24517714.410000004
916,23521986.69
917,11445339.870000001
918,6507612.540000001
919,11616526.5
920,13515728.520000001
921,1580790.0
922,25605801.900000002
923,5736105.930000001
924,21928398.540000003
925,14172376.770000001
926,21678900.8
927,12927719.340000002
928,8648778.4
929,24709146.0
930,8432231.55
931,6553315.680000001
932,3848645.6
933,20592657.840000004
934,12787497.600000001
935,14060018.13
936,25028438.73
937,12360676.0
938,19833776.37
939,10394751.510000002
940,16427614.830000002
941,32558293.560000002
942,13278191.850000001
943,11917878.4
944,54021.0
945,27523149.0
946,7973888.130000001
947,13445348.0
948,4182262.4000000004
949,14985299.200000001
950,21457585.380000003
951,2247592.3800000004
952,6711049.600000001
953,9689680.5
954,18605764.5
955,6781532.800000001
956,4213289.600000001
957,14285066.190000001
958,23100872.0
959,1643499.3
960,31888633.890000004
961,5692091.2
962,7305334.0200000005
963,30149504.76
964,25054833.42
965,9450178.14
966,26103595.830000002
967,19664612.8
968,9626163.090000002
969,1546425.0
970,14969516.610000001
971,11210451.66
972,33892440.0
973,11350982.100000001
974,13402469.670000002
975,565203.12
976,20835493.650000002
977,35407521.480000004
978,1006792.5
979,24505517.73
980,4545672.8
981,12358761.090000002
982,9493395.99
983,16060187.070000002
984,21373855.5
985,7618557.15
986,13401634.5
987,23299682.55
988,6571049.040000001
989,10075824.0
990,5212320.24
991,15763777.110000001
992,551927.52
993,4737825.21
994,6492436.62
995,3298117.47
996,7011243.960000001
997,7999205.010000001
998,18591974.970000003
999,15877347.0
1000,24707446.71
1001,24753789.0
1002,2939202.0
1003,31156384.650000002
1004,24519929.6
1005,29156103.6
1006,10083201.15
1007,7855745.600000001
1008,22124137.05
1009,7630832.640000001
1010,23746024.650000002
1011,8819772.510000002
1012,30459783.0
1013,2130324.0
1014,12601701.24
1015,13719977.4
1016,13367129.600000001
1017,8452408.8
1018,28657520.46
1019,9382207.5
1020,13091104.8
1021,15575284.680000002
1022,18542984.01
1023,5745547.5
1024,17933869.290000003
1025,6329107.890000001
1026,24884446.200000003
1027,20786757.0
1028,1236553.5
1029,17252802.150000002
1030,4618177.2
1031,527791.68
1032,19512607.2
1033,4540446.12
1034,39919118.7
1035,15997870.56
1036,12003536.670000002
1037,4308726.96
1038,12140530.65
1039,7756599.0
1040,8542227.0
1041,13791900.96
1042,8352053.600000001
1043,6748848.800000001
1044,3822440.8000000003
1045,23391338.580000002
1046,21992083.680000003
1047,5819970.87
1048,5344040.800000001
1049,32342058.900000002
1050,3186848.85
1051,21825131.91
1052,18779576.07
1053,1671424.6800000002
1054,4639225.0200000005
1055,24598076.19
1056,19408812.0
1057,21132515.220000003
1058,6516159.540000001
1059,14245978.4
1060,17168627.520000003
1061,30477647.400000002
1062,1669483.29
1063,26016457.500000004
1064,4438950.4
1065,1430888.0
1066,16114692.0
1067,27284096.37
1068,12972162.63
1069,14524856.160000002
1070,188131.68000000002
1071,6119925.0600000005
1072,20450717.700000003
1073,14892152.940000001
1074,6265042.4
1075,10429109.600000001
1076,9376799.370000001
1077,2322015.66
1078,5451142.29
1079,5167516.2
1080,21246273.0
1081,60308590.5
1082,17976120.8
1083,8408714.4
1084,18316232.1
1085,25561061.130000003
1086,19709071.2
1087,10520732.07
1088,6617268.330000001
1089,31445304.0
1090,2005799.2000000002
1091,1037272.0
1092,34796277.78
1093,13502348.0
1094,7123140.0
1095,27251772.0
1096,11324582.97
1097,16363917.0
1098,29115563.070000004
1099,17060626.740000002
1100,8726326.5
1101,11962642.05
1102,1747939.2000000002
1103,12292159.98
1104,14044245.030000001
1105,7644818.640000001
1106,25728661.5
1107,7318367.640000001
1108,14257336.170000002
1109,26503680.0
1110,6118416.57
1111,12830226.0
1112,9653468.8
1113,45590235.24
1114,7773801.750000001
1115,3996130.9800000004
1116,15207926.850000001
1117,12387316.5
1118,16129432.5
1119,8116261.170000001
1120,2389483.68
1121,3439120.7700000005
1122,28903111.290000003
1123,11714502.66
1124,18013686.060000002
1125,3703598.4000000004
1126,2398793.25
1127,17822100.060000002
1128,21996468.180000003
1129,21984560.1
1130,14601514.5
1131,9956919.780000001
1132,12082968.270000001
1133,11507374.440000001
1134,1865472.0
1135,4593924.8
1136,3932470.2600000002
1137,34309008.870000005
1138,2496312.0
1139,7798152.0
1140,26720919.0
1141,4884670.44
1142,3142703.0400000005
1143,29218545.540000003
1144,31432772.430000003
1145,3477481.2600000002
1146,1875495.0
1147,13808441.07
1148,4978908.33
1149,14505183.0
1150,24404679.0
1151,22890532.110000003
1152,6828158.340000001
1153,183654.0
1154,8196931.53
1155,23541654.78
1156,899571.2000000001
1157,180642.51
1158,13306777.680000002
1159,20475313.6
1160,4093817.6
1161,17763234.540000003
1162,18063743.2
1163,35303197.5
1164,13744123.23
1165,10539518.82
1166,17936199.0
1167,23709232.5
1168,6416210.4
1169,13273407.750000002
1170,9868635.930000002
1171,25577280.450000003
1172,18774502.26
1173,13740876.0
1174,26647020.0
1175,8397021.6
1176,15639006.0
1177,648795.0
1178,4543128.0
1179,17567274.0
1180,20001407.46
1181,10233782.64
1182,11680629.0
1183,7242301.600000001
1184,27313158.0
1185,413386.2
1186,12048176.430000002
1187,9173807.010000002
1188,894903.0900000001
1189,268401.60000000003
1190,21648876.12
1191,27665662.5
1192,7327875.9
1193,5438052.0600000005
1194,15768422.46
1195,20254820.8
1196,2378676.72
1197,12416158.080000002
1198,11424260.97
1199,10781099.200000001
1200,23156909.910000004
1201,31650541.5
1202,23265821.6
1203,16401725.190000001
1204,20527178.94
1205,14915692.71
1206,41544817.5
1207,794879.2000000001
1208,8408682.9
1209,14231936.040000001
1210,25804327.62
1211,24570184.110000003
1212,3377031.8100000005
1213,4805196.0
1214,32954479.200000003
1215,9950667.200000001
1216,28299265.740000002
1217,29164084.500000004
1218,22421820.180000003
1219,19963499.85
1220,14983007.55
1221,11846891.200000001
1222,1485984.0
1223,12854767.5
1224,16247117.600000001
1225,18491543.28
1226,29211384.930000003
1227,203011.2
1228,33153922.890000004
1229,8622591.0
1230,5097797.100000001
1231,9266120.16
1232,20080887.2
1233,8365369.5
1234,1107202.8
1235,29041531.5
1236,31798312.5
1237,25310732.820000004
1238,6982331.790000001
1239,21866850.0
1240,9816915.48
1241,3493263.24
1242,11969751.600000001
1243,1150417.32
1244,8732180.190000001
1245,15040985.070000002
1246,6917164.800000001
1247,25197128.0
1248,34175926.5
1249,17353664.520000003
1250,8044477.600000001
1251,9073789.6
1252,18592377.0
1253,92507.40000000001
1254,12738747.200000001
1255,25192947.200000003
1256,18998667.87
1257,6877653.600000001
1258,1272825.6
1259,27914059.5
1260,4558967.58
1261,4492123.2
1262,9107968.47
1263,4913079.2
1264,10348165.5
1265,11392906.8
1266,15401261.100000001
1267,17153450.490000002
1268,9228634.350000001
1269,1081933.6500000001
1270,1987759.2000000002
1271,17770192.5
1272,17083355.2
1273,26378180.970000003
1274,2370490.4
1275,8791306.56
1276,24903221.85
1277,5331885.000000001
1278,12661354.860000001
1279,16605834.21
1280,17829232.92
1281,6220387.2
1282,20719264.8
1283,11413616.8
1284,20347121.400000002
1285,5689468.0
1286,41293624.5
1287,1713423.7500000002
1288,7729571.580000001
1289,6561143.4
1290,7146540.0
1291,12500243.200000001
1292,2065138.4000000001
1293,23753761.5
1294,12186957.510000002
1295,19424918.970000003
1296,18853259.2
1297,26397544.92
1298,14934738.090000002
1299,10885492.8
1300,43368591.0
1301,3493082.3100000005
1302,18257740.650000002
1303,20120523.78
1304,6776009.430000001
1305,22750475.64
1306,11994350.31
1307,12602238.48
1308,11291721.420000002
1309,11471773.41
1310,27489946.5
1311,16946012.580000002
1312,18326555.1
1313,6573405.57
1314,25983700.290000003
1315,27880656.0
1316,9429729.6
1317,12272384.22
1318,1564880.0
1319,6293994.4
1320,23319833.490000002
1321,15264502.440000001
1322,11272926.9
1323,1889586.3000000003
1324,19305504.060000002
1325,12053713.110000001
1326,3325264.0
1327,22191531.810000002
1328,7023026.61
1329,24536145.96
1330,20144553.060000002
1331,13964048.0
1332,19190851.5
1333,14883815.200000001
1334,957401.6400000001
1335,15583226.73
1336,3288827.8800000004
1337,7739750.28
1338,19754113.89
1339,11180551.200000001
1340,4953417.180000001
1341,5768592.0
1342,7583107.080000001
1343,10822668.72
1344,15765059.160000002
1345,4185012.8000000003
1346,17555499.150000002
1347,16204874.46
1348,11019346.5
1349,10386182.4
1350,12093988.8
1351,14060622.0
1352,28009534.650000002
1353,10149025.260000002
1354,11065962.96
1355,25751320.5
1356,4738366.4
1357,22148767.200000003
1358,18332038.5
1359,1138203.99
1360,928578.2700000001
1361,32618309.040000003
1362,25265625.750000004
1363,25621939.080000002
1364,23178738.0
1365,6305759.040000001
1366,38054745.0
1367,2080148.0
1368,9220490.4
1369,21458865.21
1370,1261630.4400000002
1371,11038362.81
1372,7138243.500000001
1373,13929980.520000001
1374,17788393.8
1375,14987726.4
1376,2740490.1
1377,2173670.4
1378,6799778.4
1379,15782880.0
1380,8537971.260000002
1381,12042600.0
1382,9020887.860000001
1383,4812723.57
1384,34113913.5
1385,30065795.220000003
1386,9986214.4
1387,40338474.480000004
1388,27776810.400000002
1389,828072.0
1390,19300774.5
1391,2599366.9200000004
1392,16886946.150000002
1393,6996897.600000001
1394,25184991.0
1395,11605032.24
1396,5176459.2
1397,12626928.21
1398,153264.36000000002
1399,12637108.020000001
1400,19677997.860000003
1401,10600464.48
1402,12827967.200000001
1403,26662890.42
1404,33137270.67
1405,7497011.040000001
1406,16800399.2
1407,6492704.130000001
1408,22733198.490000002
1409,34795184.43
1410,7622769.600000001
1411,32403897.000000004
1412,16218762.780000001
1413,11719348.0
1414,10506833.760000002
1415,2188915.56
1416,26426434.89
1417,29943730.5
1418,5284849.600000001
1419,17927419.080000002
1420,1218180.6
1421,12119616.030000001
1422,43176774.0
1423,4805576.28
1424,5724842.760000001
1425,8773023.75
1426,8424160.74
1427,19586728.0
1428,13816177.600000001
1429,17735379.2
1430,15398956.740000002
1431,29807461.590000004
1432,14112033.600000001
1433,12952941.600000001
1434,4064298.3000000003
1435,12617981.610000001
1436,25342707.48
1437,14197437.0
1438,737768.16
1439,7070961.600000001
1440,11308000.680000002
1441,27435844.470000003
1442,11620994.040000001
1443,7310884.0200000005
1444,33492132.0
1445,8377021.260000001
1446,1594860.0
1447,4612626.090000001
1448,8221552.44
1449,33544122.300000004
1450,27871824.720000003
1451,2141927.04
1452,18823288.0
1453,23625617.400000002
1454,856592.55
1455,27095111.1
1456,5928465.600000001
1457,232589.40000000002
1458,12832844.31
1459,35392936.5
1460,128283.20000000001
1461,2442603.8400000003
1462,24216394.92
1463,6749899.2
1464,13129792.8
1465,33236451.0
1466,2553807.0
1467,25359047.790000003
1468,35231275.68
1469,17747026.32
1470,14603042.4
1471,3103773.12
1472,17685634.44
1473,7951891.260000001
1474,12664361.850000001
1475,3705963.0
1476,10279206.06
1477,14115192.0
1478,7556016.420000001
1479,10508350.020000001
1480,9662476.5
1481,15386923.23
1482,31254614.1
1483,24250963.650000002
1484,11705986.5
1485,26953614.96
1486,4527234.9
1487,11483919.030000001
1488,25758060.0
1489,8607485.010000002
1490,17587069.6
1491,37478920.5
1492,6751438.5
1493,16749117.450000001
1494,524641.5
1495,17881282.400000002
1496,8063425.600000001
1497,40210903.29000001
1498,17216123.310000002
1499,13625631.840000002
1500,25229736.12
1501,26818285.5
1502,17865976.8
1503,33856567.32
1504,4490291.2
1505,18319809.0
1506,2620485.0
1507,8780988.0
1508,13174785.0
1509,15347026.500000002
1510,5358965.670000001
